image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,class_name,compound,concentration,batch_name
image_11709,Protein degradation,20,22.614425659179688,1482059.0,1282.9675891415682,8427,0.1285858154296875,0.00030517578125,3.0517578125,373.07501220703125,352.5838623046875,276.0,142.125,446.375,0.0,0.15,0.85,Protein degradation,ALLN,3.0,Week2_24161
image_11710,Protein degradation,15,45.91477966308594,3009071.0,2312.181381903356,10273,0.1567535400390625,0.0002288818359375,2.288818359375,609.3666381835938,504.0033264160156,469.5,256.75,719.75,0.0,0.13333333333333333,0.8666666666666667,Protein degradation,ALLN,3.0,Week2_24161
image_11711,Protein degradation,22,53.9610595703125,3536392.0,2749.840311035514,10664,0.1627197265625,0.000335693359375,3.35693359375,432.6590881347656,490.80718994140625,281.75,34.0,530.125,0.18181818181818182,0.13636363636363635,0.6818181818181818,Protein degradation,ALLN,3.0,Week2_24161
image_11712,Protein degradation,35,23.16229248046875,1517964.0,1562.6233498714864,12384,0.18896484375,0.0005340576171875,5.340576171875,309.22857666015625,282.93341064453125,210.5,136.75,348.25,0.0,0.11428571428571428,0.8857142857142857,Protein degradation,ALLN,100.0,Week2_24121
image_11713,Protein degradation,24,17.3426513671875,1136568.0,1235.995260939002,8941,0.1364288330078125,0.0003662109375,3.662109375,324.6875,287.9834289550781,260.5,89.75,433.25,0.041666666666666664,0.2916666666666667,0.6666666666666666,Protein degradation,ALLN,100.0,Week2_24121
image_11714,Protein degradation,30,19.30072021484375,1264892.0,1523.0195221863687,8920,0.1361083984375,0.000457763671875,4.57763671875,259.6833190917969,202.71176147460938,195.0,91.125,361.375,0.0,0.36666666666666664,0.6333333333333333,Protein degradation,ALLN,100.0,Week2_24121
image_11715,Protein degradation,25,17.2177734375,1128384.0,948.6090383529663,8967,0.1368255615234375,0.0003814697265625,3.814697265625,311.5,237.2984161376953,239.5,117.0,444.5,0.0,0.2,0.8,Protein degradation,ALLN,100.0,Week2_24121
image_11716,Protein degradation,34,16.790191650390625,1100362.0,1204.9656240111217,6125,0.0934600830078125,0.000518798828125,5.18798828125,153.7058868408203,112.96733856201172,134.25,60.125,245.25,0.11764705882352941,0.29411764705882354,0.5882352941176471,Protein degradation,ALLN,100.0,Week2_24141
image_11717,Protein degradation,18,16.82861328125,1102880.0,1177.281142950058,6366,0.097137451171875,0.000274658203125,2.74658203125,307.5,261.4718017578125,223.75,141.25,319.875,0.0,0.1111111111111111,0.8888888888888888,Protein degradation,ALLN,100.0,Week2_24141
image_11718,Protein degradation,34,22.508453369140625,1475114.0,1702.8759356206283,11301,0.1724395751953125,0.000518798828125,5.18798828125,287.0735168457031,250.746826171875,228.25,92.0,344.875,0.058823529411764705,0.20588235294117646,0.7352941176470589,Protein degradation,ALLN,100.0,Week2_24141
image_11719,Protein degradation,35,22.74639892578125,1490708.0,1666.4507316611707,11625,0.1773834228515625,0.0005340576171875,5.340576171875,290.5714416503906,311.3826599121094,202.0,119.75,293.0,0.02857142857142857,0.17142857142857143,0.8,Protein degradation,ALLN,100.0,Week2_24141
image_11720,Protein degradation,29,23.270767211914062,1525073.0,1560.0034215671476,10936,0.1668701171875,0.0004425048828125,4.425048828125,332.32757568359375,325.9867248535156,261.5,98.5,494.5,0.034482758620689655,0.27586206896551724,0.6896551724137931,Protein degradation,ALLN,100.0,Week2_24161
image_11721,Protein degradation,27,15.522003173828125,1017250.0,1022.5126689365134,7892,0.12042236328125,0.0004119873046875,4.119873046875,253.42591857910156,190.41342163085938,197.5,102.75,400.25,0.0,0.25925925925925924,0.7407407407407407,Protein degradation,ALLN,100.0,Week2_24161
image_11722,Protein degradation,32,24.813095092773438,1626151.0,2013.4870239531156,11563,0.1764373779296875,0.00048828125,4.8828125,318.0625,329.1685791015625,183.25,111.75,349.125,0.0,0.1875,0.8125,Protein degradation,ALLN,100.0,Week2_24161
image_11723,Protein degradation,21,12.085281372070312,792021.0,841.5920160280075,5443,0.0830535888671875,0.0003204345703125,3.204345703125,225.9761962890625,324.1699523925781,154.0,89.0,207.0,0.0,0.2857142857142857,0.7142857142857143,Protein degradation,ALLN,100.0,Week2_24161
image_11736,Protein degradation,27,34.95068359375,2290528.0,1493.9454743862152,13385,0.2042388916015625,0.0004119873046875,4.119873046875,436.9444580078125,410.6998596191406,274.0,145.75,635.0,0.07407407407407407,0.07407407407407407,0.8518518518518519,Protein degradation,MG-132,0.1,Week2_24361
image_11737,Protein degradation,26,22.94464111328125,1503700.0,1170.1271844170988,12804,0.19537353515625,0.000396728515625,3.96728515625,437.8269348144531,364.7536315917969,350.0,165.75,650.5,0.0,0.19230769230769232,0.8076923076923077,Protein degradation,MG-132,0.1,Week2_24361
image_11738,Protein degradation,25,34.32212829589844,2249335.0,2160.0848777701613,11251,0.1716766357421875,0.0003814697265625,3.814697265625,406.8800048828125,365.0028991699219,360.0,71.5,639.0,0.12,0.2,0.68,Protein degradation,MG-132,0.1,Week2_24361
image_11739,Protein degradation,23,39.52900695800781,2590573.0,2526.0971810573246,11352,0.1732177734375,0.0003509521484375,3.509521484375,446.2826232910156,458.6672058105469,260.0,147.25,608.25,0.13043478260869565,0.08695652173913043,0.782608695652174,Protein degradation,MG-132,0.1,Week2_24361
image_11740,Protein degradation,14,15.735366821289062,1031233.0,1144.0847391781863,7569,0.1154937744140625,0.000213623046875,2.13623046875,490.8928527832031,399.1345520019531,473.5,102.25,581.0,0.0,0.2857142857142857,0.7142857142857143,Protein degradation,MG-132,0.1,Week2_24381
image_11741,Protein degradation,13,12.299591064453125,806066.0,899.9737827917561,5108,0.07794189453125,0.0001983642578125,1.983642578125,349.4615478515625,421.61376953125,222.5,94.5,368.5,0.0,0.3076923076923077,0.6923076923076923,Protein degradation,MG-132,0.1,Week2_24381
image_11742,Protein degradation,18,18.388412475585938,1205103.0,1244.6949456853326,9364,0.14288330078125,0.000274658203125,2.74658203125,471.1111145019531,389.7363586425781,322.25,275.5,600.75,0.05555555555555555,0.05555555555555555,0.8888888888888888,Protein degradation,MG-132,0.1,Week2_24381
image_11743,Protein degradation,14,28.234619140625,1850384.0,2082.229041993618,5781,0.0882110595703125,0.000213623046875,2.13623046875,370.25,310.0004577636719,305.0,127.375,565.5,0.07142857142857142,0.07142857142857142,0.8571428571428571,Protein degradation,MG-132,0.1,Week2_24381
image_11744,Protein degradation,21,39.673980712890625,2600074.0,2273.605198240839,14622,0.223114013671875,0.0003204345703125,3.204345703125,625.90478515625,559.085205078125,527.5,161.5,725.0,0.047619047619047616,0.09523809523809523,0.8571428571428571,Protein degradation,MG-132,0.1,Week2_24401
image_11745,Protein degradation,21,41.40626525878906,2713601.0,3164.4710721967276,9972,0.15216064453125,0.0003204345703125,3.204345703125,426.0952453613281,350.7214660644531,299.0,137.5,688.0,0.0,0.09523809523809523,0.9047619047619048,Protein degradation,MG-132,0.1,Week2_24401
image_11746,Protein degradation,25,26.446990966796875,1733230.0,1851.8809791048989,10672,0.162841796875,0.0003814697265625,3.814697265625,376.6400146484375,348.71978759765625,224.5,166.0,506.5,0.0,0.08,0.92,Protein degradation,MG-132,0.1,Week2_24401
image_11747,Protein degradation,26,33.92121887207031,2223061.0,2735.5881386266556,12245,0.1868438720703125,0.000396728515625,3.96728515625,421.4615478515625,415.4498291015625,249.25,123.0,600.375,0.0,0.19230769230769232,0.8076923076923077,Protein degradation,MG-132,0.1,Week2_24401
image_11748,Protein degradation,9,5.79052734375,379488.0,242.85538268089294,2011,0.0306854248046875,0.0001373291015625,1.373291015625,188.72222900390625,127.28710174560547,200.5,94.0,252.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,Protein degradation,MG-132,3.0,Week2_24361
image_11749,Protein degradation,12,5.9431915283203125,389493.0,228.61675265594386,1949,0.0297393798828125,0.00018310546875,1.8310546875,138.8333282470703,73.62611389160156,142.5,81.5,182.25,0.0,0.3333333333333333,0.6666666666666666,Protein degradation,MG-132,3.0,Week2_24361
image_11750,Protein degradation,4,3.4236907958984375,224375.0,32.14636806747876,341,0.0052032470703125,6.103515625e-05,0.6103515625,71.25,39.70909881591797,67.25,44.375,94.125,0.25,0.5,0.25,Protein degradation,MG-132,3.0,Week2_24361
image_11751,Protein degradation,13,7.6371917724609375,500511.0,397.7185441402253,2951,0.0450286865234375,0.0001983642578125,1.983642578125,197.11538696289062,118.93973541259766,164.5,111.5,206.5,0.0,0.07692307692307693,0.9230769230769231,Protein degradation,MG-132,3.0,Week2_24361
image_11752,Protein degradation,16,8.691253662109375,569590.0,533.0810673004016,3564,0.05438232421875,0.000244140625,2.44140625,193.78125,131.65460205078125,186.25,93.125,254.75,0.0625,0.25,0.6875,Protein degradation,MG-132,3.0,Week2_24381
image_11753,Protein degradation,18,14.864639282226562,974169.0,1074.120395127451,6719,0.1025238037109375,0.000274658203125,2.74658203125,325.25,291.43719482421875,194.75,103.5,416.875,0.05555555555555555,0.16666666666666666,0.7777777777777778,Protein degradation,MG-132,3.0,Week2_24381
image_11754,Protein degradation,30,16.272476196289062,1066433.0,1107.5714323816355,8610,0.131378173828125,0.000457763671875,4.57763671875,249.89999389648438,247.63101196289062,180.0,96.875,267.875,0.03333333333333333,0.26666666666666666,0.7,Protein degradation,MG-132,3.0,Week2_24381
image_11755,Protein degradation,28,21.899307250976562,1435193.0,1281.8092732017394,9290,0.141754150390625,0.00042724609375,4.2724609375,289.5714416503906,250.87571716308594,239.75,122.125,363.0,0.03571428571428571,0.17857142857142858,0.7857142857142857,Protein degradation,MG-132,3.0,Week2_24381
image_11756,Protein degradation,25,25.025558471679688,1640075.0,1955.5569486932363,8755,0.1335906982421875,0.0003814697265625,3.814697265625,309.5,297.3512878417969,248.0,118.5,344.5,0.04,0.16,0.8,Protein degradation,MG-132,3.0,Week2_24401
image_11757,Protein degradation,22,16.089202880859375,1054422.0,1171.005867308937,7223,0.1102142333984375,0.000335693359375,3.35693359375,285.81817626953125,282.3033752441406,185.75,105.25,348.875,0.0,0.22727272727272727,0.7727272727272727,Protein degradation,MG-132,3.0,Week2_24401
image_11758,Protein degradation,22,11.52996826171875,755628.0,696.001665379852,5852,0.08929443359375,0.000335693359375,3.35693359375,231.13636779785156,125.67022705078125,210.75,177.375,251.0,0.0,0.09090909090909091,0.9090909090909091,Protein degradation,MG-132,3.0,Week2_24401
image_11759,Protein degradation,27,17.022811889648438,1115607.0,1176.3341506381985,8527,0.1301116943359375,0.0004119873046875,4.119873046875,275.4814758300781,280.82147216796875,171.5,97.5,340.75,0.0,0.2962962962962963,0.7037037037037037,Protein degradation,MG-132,3.0,Week2_24401
image_09628,DNA damage,81,69.95494079589844,4584567.0,1256.0904837062117,22204,0.33880615234375,0.0012359619140625,12.359619140625,230.88272094726562,286.9796142578125,106.0,61.0,236.5,0.09876543209876543,0.38271604938271603,0.5185185185185185,DNA damage,chlorambucil,10.0,Week3_25681
image_09629,DNA damage,76,67.04579162597656,4393913.0,1794.6207516377326,17757,0.2709503173828125,0.00115966796875,11.5966796875,197.19737243652344,219.2223358154297,117.0,64.75,237.75,0.02631578947368421,0.4342105263157895,0.5394736842105263,DNA damage,chlorambucil,10.0,Week3_25681
image_09630,DNA damage,57,99.87478637695312,6545394.0,2303.0182570954785,17713,0.2702789306640625,0.0008697509765625,8.697509765625,262.78070068359375,340.01251220703125,117.0,69.5,364.5,0.05263157894736842,0.40350877192982454,0.543859649122807,DNA damage,chlorambucil,10.0,Week3_25681
image_09631,DNA damage,59,74.73478698730469,4897819.0,1716.1217244358268,17471,0.2665863037109375,0.0009002685546875,9.002685546875,252.10169982910156,317.72467041015625,126.5,70.25,315.25,0.03389830508474576,0.3728813559322034,0.5932203389830508,DNA damage,chlorambucil,10.0,Week3_25681
image_09640,DNA damage,46,60.79115295410156,3984009.0,1618.7509843518492,15674,0.239166259765625,0.000701904296875,7.01904296875,294.8260803222656,353.1947021484375,147.25,42.125,399.875,0.10869565217391304,0.2826086956521739,0.6086956521739131,DNA damage,cisplatin,10.0,Week3_25681
image_09641,DNA damage,60,44.90077209472656,2942617.0,956.0288348530885,19653,0.2998809814453125,0.00091552734375,9.1552734375,280.75,297.6476745605469,161.25,54.875,441.0,0.06666666666666667,0.35,0.5833333333333334,DNA damage,cisplatin,10.0,Week3_25681
image_09642,DNA damage,35,63.09361267089844,4134903.0,1964.7306012918707,11518,0.175750732421875,0.0005340576171875,5.340576171875,281.78570556640625,321.1316833496094,179.5,71.75,361.5,0.08571428571428572,0.22857142857142856,0.6857142857142857,DNA damage,cisplatin,10.0,Week3_25681
image_09643,DNA damage,35,68.90402221679688,4515694.0,3124.215519710444,17497,0.2669830322265625,0.0005340576171875,5.340576171875,443.25714111328125,437.04840087890625,281.5,119.0,707.25,0.0,0.2571428571428571,0.7428571428571429,DNA damage,cisplatin,10.0,Week3_25681
image_09652,DNA damage,40,94.23233032226562,6175610.0,2201.6254049455747,10818,0.165069580078125,0.0006103515625,6.103515625,228.91250610351562,342.2148132324219,93.25,47.625,250.875,0.075,0.45,0.475,DNA damage,etoposide,1.0,Week3_25421
image_09653,DNA damage,58,71.62213134765625,4693828.0,1019.6015695296228,17603,0.2686004638671875,0.000885009765625,8.85009765625,257.21551513671875,377.45166015625,90.5,45.5,299.0,0.1206896551724138,0.41379310344827586,0.46551724137931033,DNA damage,etoposide,1.0,Week3_25421
image_09654,DNA damage,45,74.57933044433594,4887631.0,1570.0178766024765,13217,0.2016754150390625,0.0006866455078125,6.866455078125,248.14443969726562,265.758056640625,122.5,63.0,394.0,0.13333333333333333,0.26666666666666666,0.6,DNA damage,etoposide,1.0,Week3_25421
image_09655,DNA damage,44,69.66484069824219,4565555.0,2555.9442325735,13729,0.2094879150390625,0.00067138671875,6.7138671875,268.6022644042969,333.6003723144531,147.0,76.625,363.0,0.09090909090909091,0.29545454545454547,0.6136363636363636,DNA damage,etoposide,1.0,Week3_25421
image_09656,DNA damage,46,80.28306579589844,5261431.0,2173.3888526370283,10413,0.1588897705078125,0.000701904296875,7.01904296875,192.31521606445312,252.19229125976562,134.75,40.125,240.875,0.15217391304347827,0.2826086956521739,0.5652173913043478,DNA damage,etoposide,1.0,Week3_25441
image_09657,DNA damage,45,67.91743469238281,4451037.0,2196.6815222033765,13127,0.2003021240234375,0.0006866455078125,6.866455078125,249.25555419921875,312.8566589355469,132.5,61.5,313.0,0.08888888888888889,0.3333333333333333,0.5777777777777777,DNA damage,etoposide,1.0,Week3_25441
image_09658,DNA damage,60,75.20465087890625,4928612.0,2450.0358768068254,17015,0.2596282958984375,0.00091552734375,9.1552734375,242.8249969482422,261.5080261230469,138.5,73.375,282.25,0.05,0.3,0.65,DNA damage,etoposide,1.0,Week3_25441
image_09659,DNA damage,31,78.90972900390625,5171428.0,2705.3122246824205,6953,0.1060943603515625,0.0004730224609375,4.730224609375,187.69354248046875,222.04733276367188,131.0,38.0,227.75,0.12903225806451613,0.3548387096774194,0.5161290322580645,DNA damage,etoposide,1.0,Week3_25441
image_09660,DNA damage,30,75.37303161621094,4939647.0,1645.1014022228774,8507,0.1298065185546875,0.000457763671875,4.57763671875,241.39999389648438,343.21600341796875,72.0,26.375,308.75,0.26666666666666666,0.3333333333333333,0.4,DNA damage,etoposide,1.0,Week3_25461
image_09661,DNA damage,64,68.44085693359375,4485340.0,1367.3062249980867,16326,0.249114990234375,0.0009765625,9.765625,216.171875,250.51768493652344,103.5,65.0,246.875,0.0625,0.421875,0.515625,DNA damage,etoposide,1.0,Week3_25461
image_09662,DNA damage,33,81.85295104980469,5364315.0,1906.028532245895,8108,0.12371826171875,0.0005035400390625,5.035400390625,205.77272033691406,184.38856506347656,134.0,90.5,254.5,0.030303030303030304,0.2727272727272727,0.696969696969697,DNA damage,etoposide,1.0,Week3_25461
image_09663,DNA damage,71,84.71620178222656,5551961.0,1407.7290746604558,16144,0.246337890625,0.0010833740234375,10.833740234375,191.54930114746094,203.6417236328125,115.5,44.5,265.25,0.11267605633802817,0.352112676056338,0.5352112676056338,DNA damage,etoposide,1.0,Week3_25461
image_09664,DNA damage,66,98.53802490234375,6457788.0,2337.4057196341455,13924,0.21246337890625,0.001007080078125,10.07080078125,178.35606384277344,197.5569610595703,99.75,59.75,195.875,0.10606060606060606,0.3939393939393939,0.5,DNA damage,etoposide,3.0,Week3_25421
image_09665,DNA damage,43,94.76930236816406,6210801.0,2755.3870709610637,12578,0.191925048828125,0.0006561279296875,6.561279296875,252.10464477539062,289.3787536621094,159.0,104.0,272.5,0.023255813953488372,0.20930232558139536,0.7674418604651163,DNA damage,etoposide,3.0,Week3_25421
image_09666,DNA damage,55,95.22492980957031,6240661.0,2755.8765763805714,13368,0.2039794921875,0.0008392333984375,8.392333984375,204.06362915039062,256.8180236816406,124.5,63.25,269.25,0.14545454545454545,0.2909090909090909,0.5636363636363636,DNA damage,etoposide,3.0,Week3_25421
image_09667,DNA damage,45,77.12553405761719,5054499.0,2602.9958226212766,16253,0.2480010986328125,0.0006866455078125,6.866455078125,311.71112060546875,314.5728454589844,228.0,90.5,340.5,0.06666666666666667,0.24444444444444444,0.6888888888888889,DNA damage,etoposide,3.0,Week3_25421
image_09668,DNA damage,44,82.03337097167969,5376139.0,2298.688049586257,12574,0.191864013671875,0.00067138671875,6.7138671875,244.6704559326172,391.9811706542969,85.0,49.0,159.25,0.1590909090909091,0.38636363636363635,0.45454545454545453,DNA damage,etoposide,3.0,Week3_25441
image_09669,DNA damage,41,91.71377563476562,6010554.0,2231.470962575637,11163,0.1703338623046875,0.0006256103515625,6.256103515625,230.3292694091797,245.75686645507812,105.5,66.5,302.5,0.12195121951219512,0.2682926829268293,0.6097560975609756,DNA damage,etoposide,3.0,Week3_25441
